PID,FAILURE,DAY0SMART0,DAY0SMART1,DAY0SMART2,DAY0SMART3,DAY0SMART4,DAY0SMART5,DAY0SMART6,DAY0SMART7,DAY0SMART8,DAY0SMART9,DAY0SMART10,DAY1SMART0,DAY1SMART1,DAY1SMART2,DAY1SMART3,DAY1SMART4,DAY1SMART5,DAY1SMART6,DAY1SMART7,DAY1SMART8,DAY1SMART9,DAY1SMART10,DAY2SMART0,DAY2SMART1,DAY2SMART2,DAY2SMART3,DAY2SMART4,DAY2SMART5,DAY2SMART6,DAY2SMART7,DAY2SMART8,DAY2SMART9,DAY2SMART10,DAY3SMART0,DAY3SMART1,DAY3SMART2,DAY3SMART3,DAY3SMART4,DAY3SMART5,DAY3SMART6,DAY3SMART7,DAY3SMART8,DAY3SMART9,DAY3SMART10,DAY4SMART0,DAY4SMART1,DAY4SMART2,DAY4SMART3,DAY4SMART4,DAY4SMART5,DAY4SMART6,DAY4SMART7,DAY4SMART8,DAY4SMART9,DAY4SMART10,DAY5SMART0,DAY5SMART1,DAY5SMART2,DAY5SMART3,DAY5SMART4,DAY5SMART5,DAY5SMART6,DAY5SMART7,DAY5SMART8,DAY5SMART9,DAY5SMART10,DAY6SMART0,DAY6SMART1,DAY6SMART2,DAY6SMART3,DAY6SMART4,DAY6SMART5,DAY6SMART6,DAY6SMART7,DAY6SMART8,DAY6SMART9,DAY6SMART10,DAY7SMART0,DAY7SMART1,DAY7SMART2,DAY7SMART3,DAY7SMART4,DAY7SMART5,DAY7SMART6,DAY7SMART7,DAY7SMART8,DAY7SMART9,DAY7SMART10,DAY8SMART0,DAY8SMART1,DAY8SMART2,DAY8SMART3,DAY8SMART4,DAY8SMART5,DAY8SMART6,DAY8SMART7,DAY8SMART8,DAY8SMART9,DAY8SMART10,DAY9SMART0,DAY9SMART1,DAY9SMART2,DAY9SMART3,DAY9SMART4,DAY9SMART5,DAY9SMART6,DAY9SMART7,DAY9SMART8,DAY9SMART9,DAY9SMART10,DAY10SMART0,DAY10SMART1,DAY10SMART2,DAY10SMART3,DAY10SMART4,DAY10SMART5,DAY10SMART6,DAY10SMART7,DAY10SMART8,DAY10SMART9,DAY10SMART10,DAY11SMART0,DAY11SMART1,DAY11SMART2,DAY11SMART3,DAY11SMART4,DAY11SMART5,DAY11SMART6,DAY11SMART7,DAY11SMART8,DAY11SMART9,DAY11SMART10,DAY12SMART0,DAY12SMART1,DAY12SMART2,DAY12SMART3,DAY12SMART4,DAY12SMART5,DAY12SMART6,DAY12SMART7,DAY12SMART8,DAY12SMART9,DAY12SMART10,DAY13SMART0,DAY13SMART1,DAY13SMART2,DAY13SMART3,DAY13SMART4,DAY13SMART5,DAY13SMART6,DAY13SMART7,DAY13SMART8,DAY13SMART9,DAY13SMART10,DAY14SMART0,DAY14SMART1,DAY14SMART2,DAY14SMART3,DAY14SMART4,DAY14SMART5,DAY14SMART6,DAY14SMART7,DAY14SMART8,DAY14SMART9,DAY14SMART10,DAY15SMART0,DAY15SMART1,DAY15SMART2,DAY15SMART3,DAY15SMART4,DAY15SMART5,DAY15SMART6,DAY15SMART7,DAY15SMART8,DAY15SMART9,DAY15SMART10,DAY16SMART0,DAY16SMART1,DAY16SMART2,DAY16SMART3,DAY16SMART4,DAY16SMART5,DAY16SMART6,DAY16SMART7,DAY16SMART8,DAY16SMART9,DAY16SMART10,DAY17SMART0,DAY17SMART1,DAY17SMART2,DAY17SMART3,DAY17SMART4,DAY17SMART5,DAY17SMART6,DAY17SMART7,DAY17SMART8,DAY17SMART9,DAY17SMART10,DAY18SMART0,DAY18SMART1,DAY18SMART2,DAY18SMART3,DAY18SMART4,DAY18SMART5,DAY18SMART6,DAY18SMART7,DAY18SMART8,DAY18SMART9,DAY18SMART10,DAY19SMART0,DAY19SMART1,DAY19SMART2,DAY19SMART3,DAY19SMART4,DAY19SMART5,DAY19SMART6,DAY19SMART7,DAY19SMART8,DAY19SMART9,DAY19SMART10
Z305KWJH,0,117,91,78,37,100,100,77,75,23,100,100,114,91,78,37,100,100,76,75,24,100,100,119,91,78,37,100,100,76,75,24,100,100,119,91,78,37,100,100,77,75,23,100,100,118,91,78,37,100,100,77,75,23,100,100,117,91,78,37,100,100,77,75,23,100,100,117,91,78,37,100,100,77,75,23,100,100,111,91,78,37,100,100,76,75,24,100,100,116,91,78,37,100,100,77,75,23,100,100,108,91,78,37,100,100,75,75,25,100,100,116,91,78,37,100,100,77,75,23,100,100,115,91,78,37,100,100,77,75,23,100,100,108,91,78,37,100,100,77,75,23,100,100,109,91,77,37,100,100,77,75,23,100,100,118,91,77,37,100,100,77,75,23,100,100,111,91,77,37,100,100,77,75,23,100,100,117,91,77,37,100,100,77,75,23,100,100,110,91,77,37,100,100,77,75,23,100,100,104,91,76,37,100,100,77,75,23,100,100,120,91,76,37,100,100,77,75,23,100,100
Z304ZZJL,0,105,91,87,32,98,100,73,83,27,100,100,117,91,87,32,98,100,73,84,27,100,100,111,91,87,32,98,100,73,84,27,100,100,118,91,87,32,98,100,73,84,27,100,100,119,91,87,32,98,100,73,84,27,100,100,118,91,87,32,98,100,73,84,27,100,100,116,91,87,32,98,100,73,84,27,100,100,115,91,87,32,98,100,73,84,27,100,100,115,91,87,32,98,100,73,84,27,100,100,112,91,87,32,98,100,73,84,27,100,100,118,91,87,32,98,100,73,84,27,100,100,113,91,87,32,98,100,73,84,27,100,100,117,91,87,32,98,100,73,84,27,100,100,118,91,87,32,98,100,74,84,26,100,100,119,91,87,32,98,100,73,84,27,100,100,112,91,87,32,98,100,73,84,27,100,100,109,91,87,32,98,100,73,84,27,100,100,115,91,87,32,98,100,73,84,27,100,100,117,91,87,32,98,100,73,84,27,100,100,116,91,87,32,98,100,73,84,27,100,100
Z305EWC4,0,109,92,86,35,99,100,78,97,22,100,100,119,92,86,35,99,100,78,97,22,100,100,116,92,86,35,99,100,78,97,22,100,100,117,92,86,35,99,100,78,97,22,100,100,117,92,86,35,99,100,78,97,22,100,100,115,92,86,35,99,100,78,97,22,100,100,119,92,86,35,99,100,78,97,22,100,100,119,92,86,35,99,100,78,97,22,100,100,118,92,86,35,99,100,78,97,22,100,100,117,92,86,35,99,100,78,97,22,100,100,117,92,86,35,99,100,78,97,22,100,100,116,92,86,35,99,100,78,97,22,100,100,115,92,86,36,99,100,78,97,22,100,100,111,92,86,36,99,100,78,97,22,100,100,118,92,86,36,99,100,78,97,22,100,100,117,92,86,36,99,100,78,97,22,100,100,119,92,86,36,99,100,78,97,22,100,100,117,92,86,36,99,100,78,97,22,100,100,114,92,86,36,99,100,78,97,22,100,100,120,92,86,36,99,100,78,97,22,100,100
S300XCAX,0,115,92,89,35,98,100,79,29,21,100,100,119,92,89,35,98,100,79,29,21,100,100,113,92,89,35,98,100,79,29,21,100,100,118,92,89,35,98,100,79,29,21,100,100,118,92,89,35,98,100,79,29,21,100,100,113,92,89,35,98,100,77,29,23,100,100,120,92,89,35,98,100,77,29,23,100,100,100,92,89,35,98,100,77,29,23,100,100,117,92,89,35,98,100,77,29,23,100,100,100,92,89,35,98,100,77,29,23,100,100,117,92,89,35,98,100,77,29,23,100,100,118,92,89,35,98,100,78,29,22,100,100,117,92,89,35,98,100,77,29,23,100,100,117,92,89,35,98,100,77,29,23,100,100,109,92,89,35,98,100,78,29,22,100,100,119,92,89,35,98,100,77,29,23,100,100,120,92,89,35,98,100,77,29,23,100,100,119,92,89,35,98,100,78,29,22,100,100,120,92,89,35,98,100,79,29,21,100,100,117,92,89,35,98,100,79,29,21,100,100
Z302AKQ3,0,111,93,69,29,100,100,81,82,19,100,100,109,93,67,29,100,100,81,82,19,100,100,107,93,63,29,100,100,81,82,19,100,100,117,93,90,29,100,100,81,82,19,100,100,120,93,90,29,100,100,81,82,19,100,100,117,93,90,29,100,100,81,82,19,100,100,119,93,90,29,100,100,81,82,19,100,100,120,93,90,29,100,100,80,82,20,100,100,118,93,90,29,100,100,81,82,19,100,100,114,93,90,29,100,100,81,82,19,100,100,118,93,90,29,100,100,81,82,19,100,100,118,93,90,29,100,100,81,82,19,100,100,117,93,90,29,100,100,81,82,19,100,100,116,93,90,29,100,100,81,82,19,100,100,120,93,90,29,100,100,80,82,20,100,100,117,93,90,29,100,100,81,82,19,100,100,102,93,90,29,100,100,81,82,19,100,100,120,93,90,30,100,100,81,82,19,100,100,120,93,90,30,100,100,80,82,20,100,100,115,93,90,30,100,100,81,82,19,100,100
Z3040E2V,0,118,92,87,33,99,100,76,94,24,100,100,118,92,87,33,99,100,76,94,24,100,100,114,92,87,33,99,100,76,94,24,100,100,105,92,87,33,99,100,76,94,24,100,100,114,92,87,33,99,100,76,94,24,100,100,117,92,87,33,99,100,76,94,24,100,100,119,92,87,33,99,100,76,94,24,100,100,107,92,87,33,99,100,76,94,24,100,100,103,92,87,33,99,100,76,94,24,100,100,119,92,87,33,99,100,76,94,24,100,100,120,92,87,33,99,100,76,94,24,100,100,109,92,87,33,99,100,76,94,24,100,100,108,92,87,33,99,100,76,94,24,100,100,114,92,87,33,99,100,76,94,24,100,100,115,92,87,33,99,100,76,94,24,100,100,118,92,87,33,99,100,76,94,24,100,100,113,92,87,33,99,100,76,94,24,100,100,117,92,87,33,99,100,76,94,24,100,100,116,92,87,33,99,100,76,94,24,100,100,118,92,87,34,99,100,75,94,25,100,100
Z3050DX0,0,115,92,79,38,100,100,68,95,32,100,100,118,92,79,38,100,100,68,95,32,100,100,117,92,79,38,100,100,68,95,32,100,100,116,92,78,38,100,100,69,95,31,100,100,116,92,78,38,100,100,68,95,32,100,100,114,92,78,38,100,100,68,95,32,100,100,114,92,78,38,100,100,68,95,32,100,100,109,92,78,38,100,100,69,95,31,100,100,119,92,78,38,100,100,68,95,32,100,100,116,92,78,38,100,100,66,95,34,100,100,117,92,78,38,100,100,66,95,34,100,100,119,92,78,38,100,100,66,95,34,100,100,105,92,78,38,100,100,66,95,34,100,100,117,92,78,39,100,100,65,95,35,100,100,117,92,78,39,100,100,65,95,35,100,100,113,92,78,39,100,100,66,95,34,100,100,119,92,78,39,100,100,66,95,34,100,100,114,92,77,39,100,100,66,95,34,100,100,119,92,77,39,100,100,66,95,34,100,100,120,92,77,39,100,100,67,95,33,100,100
Z304KERX,0,118,92,87,36,98,100,78,97,22,100,100,120,92,87,36,98,100,78,97,22,100,100,112,92,87,36,98,100,79,97,21,100,100,118,92,87,36,98,100,79,97,21,100,100,108,92,87,36,98,100,79,97,21,100,100,119,92,87,36,98,100,78,97,22,100,100,114,92,87,36,98,100,78,97,22,100,100,116,92,87,36,98,100,78,97,22,100,100,112,92,87,36,98,100,79,97,21,100,100,114,92,87,36,98,100,79,97,21,100,100,117,92,87,36,98,100,78,97,22,100,100,114,92,87,36,98,100,79,97,21,100,100,112,92,87,36,98,100,79,97,21,100,100,113,92,87,36,98,100,79,97,21,100,100,115,92,87,36,98,100,79,97,21,100,100,114,92,87,36,98,100,78,97,22,100,100,116,92,87,36,98,100,79,97,21,100,100,114,92,87,36,98,100,79,97,21,100,100,116,92,87,36,98,100,79,97,21,100,100,118,92,87,36,98,100,79,97,21,100,100
Z303Y43J,0,112,92,85,38,98,100,81,96,19,100,100,111,92,85,38,98,100,81,96,19,100,100,116,92,85,38,98,100,81,96,19,100,100,108,92,85,38,98,100,81,96,19,100,100,113,92,85,38,98,100,80,96,20,100,100,114,92,85,38,98,100,81,96,19,100,100,109,92,84,38,98,100,81,96,19,100,100,115,92,84,38,98,100,81,96,19,100,100,113,92,84,38,98,100,80,96,20,100,100,111,92,84,38,98,100,79,96,21,100,100,106,92,84,38,98,100,79,96,21,100,100,117,92,84,38,98,100,79,96,21,100,100,118,92,84,38,98,100,79,96,21,100,100,115,92,84,38,98,100,79,96,21,100,100,119,92,84,38,98,100,79,96,21,100,100,106,92,84,38,98,100,78,96,22,100,100,111,92,84,38,98,100,79,96,21,100,100,117,92,84,38,98,100,79,96,21,100,100,117,92,84,38,98,100,79,96,21,100,100,114,92,84,38,98,100,79,96,21,100,100
Z302B0BW,0,120,91,89,24,100,100,82,71,18,100,100,119,91,89,24,100,100,82,71,18,100,100,107,91,89,24,100,100,82,71,18,100,100,119,91,89,24,100,100,82,71,18,100,100,120,91,89,24,100,100,83,71,17,100,100,118,91,89,24,100,100,82,71,18,100,100,118,91,89,24,100,100,82,71,18,100,100,119,91,89,24,100,100,82,71,18,100,100,114,91,89,24,100,100,82,71,18,100,100,117,91,89,24,100,100,82,71,18,100,100,117,91,89,24,100,100,82,71,18,100,100,117,91,89,24,100,100,82,71,18,100,100,118,91,89,24,100,100,82,71,18,100,100,118,91,89,24,100,100,83,71,17,100,100,116,91,89,24,100,100,82,71,18,100,100,117,91,89,24,100,100,82,71,18,100,100,118,91,89,24,100,100,82,71,18,100,100,117,91,89,24,100,100,82,71,18,100,100,118,91,89,24,100,100,82,71,18,100,100,118,91,89,24,100,100,82,71,18,100,100
S301122Z,0,117,92,88,30,100,100,80,83,20,100,100,117,92,88,30,100,100,80,83,20,100,100,114,92,88,30,100,100,80,83,20,100,100,119,92,88,30,100,100,80,83,20,100,100,114,92,88,30,100,100,80,83,20,100,100,119,92,88,30,100,100,80,83,20,100,100,119,92,88,30,100,100,80,83,20,100,100,117,92,88,30,100,100,80,83,20,100,100,120,92,88,30,100,100,80,83,20,100,100,119,92,88,30,100,100,80,83,20,100,100,112,92,88,30,100,100,80,83,20,100,100,116,92,88,30,100,100,80,83,20,100,100,117,92,88,30,100,100,80,83,20,100,100,118,92,88,30,100,100,80,83,20,100,100,118,92,88,30,100,100,80,83,20,100,100,115,92,88,30,100,100,80,83,20,100,100,114,92,88,30,100,100,80,83,20,100,100,114,92,88,30,100,100,80,83,20,100,100,118,92,88,30,100,100,80,83,20,100,100,114,92,88,30,100,100,80,83,20,100,100
S300XBG9,0,115,92,87,27,98,100,77,76,23,100,100,119,92,87,27,98,100,77,76,23,100,100,114,92,87,27,98,100,77,76,23,100,100,115,92,87,27,98,100,77,76,23,100,100,117,92,87,27,98,100,76,76,24,100,100,109,92,87,27,98,100,77,76,23,100,100,114,92,87,27,98,100,77,76,23,100,100,114,92,87,27,98,100,76,76,24,100,100,116,92,87,27,98,100,78,76,22,100,100,116,92,87,27,98,100,79,76,21,100,100,117,92,87,27,98,100,79,76,21,100,100,115,92,87,27,98,100,78,76,22,100,100,111,92,87,27,98,100,78,76,22,100,100,119,92,87,27,98,100,77,76,23,100,100,115,92,87,27,98,100,75,76,25,100,100,117,92,87,27,98,100,74,76,26,100,100,117,92,87,27,98,100,77,76,23,100,100,116,92,87,28,98,100,77,76,23,100,100,118,92,87,28,98,100,77,76,23,100,100,114,92,87,28,98,100,77,76,23,100,100
Z304HV77,0,119,93,88,31,100,100,74,96,26,100,100,114,93,88,31,100,100,74,96,26,100,100,117,93,88,31,100,100,74,96,26,100,100,111,93,88,31,100,100,74,96,26,100,100,115,93,88,31,100,100,74,96,26,100,100,120,93,88,31,100,100,74,96,26,100,100,115,93,88,31,100,100,74,96,26,100,100,117,93,88,31,100,100,74,96,26,100,100,120,93,88,31,100,100,73,96,27,100,100,114,93,88,31,100,100,74,96,26,100,100,119,93,88,31,100,100,74,96,26,100,100,117,93,88,31,100,100,74,96,26,100,100,114,93,88,31,100,100,73,96,27,100,100,117,93,88,31,100,100,74,96,26,100,100,114,93,88,32,100,100,74,96,26,100,100,111,93,88,32,100,100,74,96,26,100,100,114,93,88,32,100,100,74,96,26,100,100,116,93,88,32,100,100,69,96,31,100,100,117,93,88,32,100,100,74,96,26,100,100,113,93,88,32,100,100,74,96,26,100,100
S3010MHA,0,115,94,89,27,100,100,80,81,20,100,100,119,94,89,27,100,100,80,81,20,100,100,117,94,89,27,100,100,80,81,20,100,100,118,94,89,27,100,100,80,81,20,100,100,118,94,89,27,100,100,80,81,20,100,100,118,94,89,27,100,100,80,81,20,100,100,120,94,89,27,100,100,80,81,20,100,100,118,94,89,27,100,100,80,81,20,100,100,116,94,89,27,100,100,80,81,20,100,100,116,94,89,27,100,100,80,81,20,100,100,116,94,89,27,100,100,80,81,20,100,100,117,94,89,27,100,100,80,81,20,100,100,112,94,89,27,100,100,80,81,20,100,100,113,94,89,27,100,100,80,81,20,100,100,118,94,89,27,100,100,80,81,20,100,100,116,94,89,27,100,100,80,81,20,100,100,118,94,89,27,100,100,80,81,20,100,100,117,94,89,27,100,100,80,81,20,100,100,119,94,89,27,100,100,80,81,20,100,100,116,94,89,27,100,100,80,81,20,100,100
Z304HRDE,0,117,94,87,34,100,100,80,93,20,100,100,115,94,87,34,100,100,80,93,20,100,100,116,94,87,34,100,100,80,93,20,100,100,108,94,87,34,100,100,80,93,20,100,100,117,94,87,35,100,100,80,93,20,100,100,117,94,87,35,100,100,80,93,20,100,100,117,94,87,35,100,100,80,93,20,100,100,110,94,87,35,100,100,80,93,20,100,100,118,94,87,35,100,100,79,93,21,100,100,114,94,87,35,100,100,80,93,20,100,100,118,94,87,35,100,100,80,93,20,100,100,119,94,87,35,100,100,80,93,20,100,100,109,94,87,35,100,100,80,93,20,100,100,117,94,87,35,100,100,79,93,21,100,100,108,94,87,35,100,100,79,93,21,100,100,114,94,87,35,100,100,80,93,20,100,100,112,94,87,35,100,100,80,93,20,100,100,119,94,87,35,100,100,79,93,21,100,100,112,94,87,35,100,100,80,93,20,100,100,114,94,87,35,100,100,80,93,20,100,100
Z304L9QY,0,119,91,87,30,100,96,77,97,23,100,100,114,91,87,30,100,96,76,97,24,100,100,117,91,87,31,100,96,77,97,23,100,100,117,91,87,31,100,96,77,97,23,100,100,117,91,87,31,100,96,77,97,23,100,100,118,91,87,31,100,96,77,97,23,100,100,114,91,87,31,100,96,77,97,23,100,100,102,91,87,31,100,96,77,97,23,100,100,116,91,87,31,100,96,77,97,23,100,100,115,91,87,31,100,96,77,97,23,100,100,116,91,87,31,100,96,77,97,23,100,100,115,91,87,31,100,96,77,97,23,100,100,114,91,87,31,100,96,77,97,23,100,100,113,91,87,31,100,96,77,97,23,100,100,119,91,87,31,100,96,77,97,23,100,100,109,91,87,31,100,96,77,97,23,100,100,108,91,87,31,100,96,77,97,23,100,100,117,91,87,31,100,96,76,97,24,100,100,115,91,87,31,100,96,76,97,24,100,100,119,91,87,31,100,96,77,97,23,100,100
Z302SZCS,0,114,91,87,35,94,100,72,93,28,100,100,119,91,87,35,94,100,71,93,29,100,100,99,91,87,35,94,100,71,93,29,100,100,119,91,87,35,94,100,71,93,29,100,100,116,91,87,35,94,100,71,93,29,100,100,114,91,87,35,94,100,71,93,29,100,100,111,91,87,35,94,100,72,93,28,100,100,114,91,87,35,94,100,72,93,28,100,100,116,91,87,35,94,100,71,93,29,100,100,116,91,87,35,94,100,72,93,28,100,100,104,91,87,35,94,100,72,93,28,100,100,117,91,87,35,94,100,72,93,28,100,100,115,91,87,35,94,100,72,93,28,100,100,115,91,87,35,94,100,72,93,28,100,100,119,91,87,35,94,100,73,93,27,100,100,117,91,87,35,94,100,73,93,27,100,100,117,91,87,35,94,100,73,93,27,100,100,114,91,87,35,94,100,73,93,27,100,100,117,91,87,35,94,100,72,93,28,100,100,114,91,87,35,94,100,73,93,27,100,100
Z3059JR8,0,115,91,87,32,100,100,79,84,21,100,100,119,91,87,32,100,100,79,84,21,100,100,115,91,87,32,100,100,79,84,21,100,100,114,91,87,32,100,100,80,84,20,100,100,116,91,87,32,100,100,79,84,21,100,100,114,91,87,32,100,100,79,84,21,100,100,118,91,87,32,100,100,79,84,21,100,100,108,91,87,32,100,100,80,84,20,100,100,117,91,87,32,100,100,79,84,21,100,100,107,91,87,32,100,100,80,84,20,100,100,118,91,87,32,100,100,80,84,20,100,100,118,91,87,32,100,100,80,84,20,100,100,118,91,87,32,100,100,80,84,20,100,100,117,91,87,32,100,100,80,84,20,100,100,118,91,87,32,100,100,80,84,20,100,100,111,91,87,32,100,100,80,84,20,100,100,120,91,87,33,100,100,80,84,20,100,100,116,91,87,33,100,100,80,84,20,100,100,119,91,87,33,100,100,80,84,20,100,100,108,91,87,33,100,100,79,84,21,100,100
Z305D5BX,0,118,91,86,36,100,100,78,98,22,100,100,118,91,86,36,100,100,78,98,22,100,100,117,91,86,36,100,100,78,98,22,100,100,120,91,86,36,100,100,78,98,22,100,100,115,91,86,36,100,100,78,98,22,100,100,116,91,86,36,100,100,78,98,22,100,100,114,91,86,36,100,100,78,98,22,100,100,118,91,86,36,100,100,78,98,22,100,100,112,91,86,36,100,100,78,98,22,100,100,112,91,85,36,100,100,78,98,22,100,100,117,91,85,36,100,100,78,98,22,100,100,119,91,85,36,100,100,78,98,22,100,100,118,91,85,36,100,100,78,98,22,100,100,119,91,85,36,100,100,78,98,22,100,100,118,91,85,36,100,100,78,98,22,100,100,116,91,85,36,100,100,78,98,22,100,100,119,91,85,36,100,100,78,98,22,100,100,118,91,85,36,100,100,78,98,22,100,100,118,91,85,36,100,100,78,98,22,100,100,119,91,85,36,100,100,78,98,22,100,100
Z304HT54,0,112,95,86,36,100,100,82,96,18,100,100,117,95,86,36,100,100,82,96,18,100,100,115,95,86,36,100,100,82,96,18,100,100,115,95,86,36,100,100,82,96,18,100,100,115,95,86,36,100,100,82,96,18,100,100,105,95,86,36,100,100,82,96,18,100,100,119,95,86,36,100,100,82,96,18,100,100,117,95,85,36,100,100,82,96,18,100,100,118,95,85,36,100,100,82,96,18,100,100,114,95,85,36,100,100,82,96,18,100,100,119,95,85,36,100,100,82,96,18,100,100,114,95,85,36,100,100,82,96,18,100,100,119,95,85,36,100,100,82,96,18,100,100,119,95,85,36,100,100,82,96,18,100,100,111,95,85,36,100,100,82,96,18,100,100,114,95,85,36,100,100,82,96,18,100,100,118,95,85,36,100,100,82,96,18,100,100,114,95,85,36,100,100,82,96,18,100,100,119,95,85,36,100,100,82,96,18,100,100,116,95,85,36,100,100,81,96,19,100,100
Z305H505,0,114,91,81,38,100,100,70,75,30,100,100,115,91,81,38,100,100,73,75,27,100,100,116,91,81,38,100,100,73,75,27,100,100,118,91,81,38,100,100,70,75,30,100,100,119,91,81,38,100,100,69,75,31,100,100,117,91,81,38,100,100,69,75,31,100,100,116,91,81,38,100,100,70,75,30,100,100,117,91,81,38,100,100,70,75,30,100,100,118,91,81,38,100,100,73,75,27,100,100,119,91,81,38,100,100,73,75,27,100,100,110,91,81,38,100,100,73,75,27,100,100,111,91,81,38,100,100,73,75,27,100,100,118,91,81,38,100,100,70,75,30,100,100,114,91,81,38,100,100,69,75,31,100,100,118,91,81,38,100,100,70,75,30,100,100,110,91,80,38,100,100,70,75,30,100,100,117,91,80,38,100,100,71,75,29,100,100,117,91,80,38,100,100,70,75,30,100,100,118,91,80,38,100,100,70,75,30,100,100,118,91,80,38,100,100,70,75,30,100,100
S300Z41J,0,115,94,87,34,100,100,82,83,18,100,100,117,94,87,34,100,100,82,83,18,100,100,117,94,87,34,100,100,82,83,18,100,100,108,94,87,34,100,100,82,83,18,100,100,117,94,87,34,100,100,81,83,19,100,100,118,94,87,34,100,100,81,83,19,100,100,117,94,87,34,100,100,81,83,19,100,100,118,94,87,34,100,100,81,83,19,100,100,118,94,87,35,100,100,81,83,19,100,100,114,94,87,35,100,100,81,83,19,100,100,119,94,87,35,100,100,81,83,19,100,100,109,94,87,35,100,100,81,83,19,100,100,119,94,87,35,100,100,81,83,19,100,100,120,94,87,35,100,100,81,83,19,100,100,112,94,87,35,100,100,81,83,19,100,100,112,94,87,35,100,100,81,83,19,100,100,117,94,87,35,100,100,81,83,19,100,100,116,94,87,35,100,100,82,83,18,100,100,105,94,87,35,100,100,82,83,18,100,100,117,94,87,35,100,100,82,83,18,100,100
Z302T5QZ,0,117,93,87,34,54,100,69,94,31,100,100,117,93,87,34,54,100,71,94,29,100,100,115,93,87,34,54,100,70,94,30,100,100,111,93,87,34,54,100,71,94,29,100,100,113,93,87,34,54,100,70,94,30,100,100,115,93,87,34,54,100,71,94,29,100,100,116,93,87,34,54,100,70,94,30,100,100,118,93,87,34,54,100,67,94,33,100,100,114,93,87,34,54,100,67,94,33,100,100,118,93,87,34,54,100,68,94,32,100,100,118,93,87,34,54,100,68,94,32,100,100,113,93,87,34,54,100,68,94,32,100,100,113,93,87,34,54,100,68,94,32,100,100,119,93,87,34,54,100,69,94,31,100,100,118,93,87,34,54,100,69,94,31,100,100,118,93,87,34,54,100,70,94,30,100,100,119,93,87,34,54,100,70,94,30,100,100,109,93,87,34,54,100,69,94,31,100,100,117,93,87,34,54,100,70,94,30,100,100,117,93,87,34,54,100,68,94,32,100,100
S300Z61X,0,117,92,87,35,100,100,78,75,22,100,100,112,92,87,35,100,100,77,75,23,100,100,114,92,87,35,100,100,76,75,24,100,100,117,92,87,35,100,100,77,75,23,100,100,117,92,87,35,100,100,77,75,23,100,100,103,92,86,35,100,100,77,75,23,100,100,115,92,86,35,100,100,77,75,23,100,100,105,92,86,35,100,100,77,75,23,100,100,118,92,86,35,100,100,77,75,23,100,100,117,92,86,35,100,100,77,75,23,100,100,117,92,86,35,100,100,77,75,23,100,100,113,92,86,35,100,100,77,75,23,100,100,120,92,86,35,100,100,77,75,23,100,100,117,92,86,35,100,100,77,75,23,100,100,118,92,86,35,100,100,77,75,23,100,100,117,92,86,35,100,100,77,75,23,100,100,119,92,86,35,100,100,78,75,22,100,100,118,92,86,35,100,100,77,75,23,100,100,106,92,86,35,100,100,77,75,23,100,100,111,92,86,35,100,100,77,75,23,100,100
W300SSCF,0,119,96,89,25,100,100,81,95,19,100,100,114,96,89,25,100,100,81,95,19,100,100,120,96,89,25,100,100,81,95,19,100,100,117,96,89,25,100,100,81,95,19,100,100,117,96,89,25,100,100,81,95,19,100,100,119,96,89,25,100,100,81,95,19,100,100,119,96,89,26,100,100,80,95,20,100,100,117,96,88,26,100,100,81,95,19,100,100,108,96,88,26,100,100,80,95,20,100,100,120,96,88,26,100,100,81,95,19,100,100,118,96,88,26,100,100,80,95,20,100,100,119,96,88,26,100,100,81,95,19,100,100,109,96,88,26,100,100,81,95,19,100,100,118,96,88,26,100,100,81,95,19,100,100,118,96,88,26,100,100,81,95,19,100,100,119,96,88,26,100,100,81,95,19,100,100,111,96,88,26,100,100,80,95,20,100,100,119,96,88,26,100,100,81,95,19,100,100,117,96,88,26,100,100,80,95,20,100,100,116,96,88,26,100,100,80,95,20,100,100
S301PSG9,0,119,91,89,30,100,100,73,95,27,100,100,110,91,89,30,100,100,73,95,27,100,100,116,91,89,30,100,100,73,95,27,100,100,120,91,89,30,100,100,74,95,26,100,100,117,91,89,30,100,100,74,95,26,100,100,117,91,88,30,100,100,74,95,26,100,100,117,91,88,30,100,100,74,95,26,100,100,118,91,88,30,100,100,74,95,26,100,100,118,91,88,30,100,100,74,95,26,100,100,118,91,88,30,100,100,74,95,26,100,100,107,91,88,30,100,100,74,95,26,100,100,114,91,88,30,100,100,74,95,26,100,100,118,91,88,30,100,100,74,95,26,100,100,114,91,88,30,100,100,74,95,26,100,100,119,91,88,30,100,100,74,95,26,100,100,118,91,88,30,100,100,74,95,26,100,100,117,91,88,30,100,100,74,95,26,100,100,117,91,88,30,100,100,74,95,26,100,100,117,91,88,30,100,100,74,95,26,100,100,117,91,88,30,100,100,73,95,27,100,100
